fecha,turno,loteria,posicion,numero,sorteo_nro
2026-05-06,Nocturna,Provincia,5,4514,12753
2026-05-06,Nocturna,Provincia,6,2654,12753
2026-05-06,Nocturna,Provincia,7,0441,12753
2026-05-06,Nocturna,Provincia,8,7843,12753
2026-05-06,Nocturna,Provincia,9,1367,12753
2026-05-06,Nocturna,Provincia,10,5867,12753
2026-05-06,Nocturna,Provincia,11,7955,12753
2026-05-06,Nocturna,Provincia,12,8366,12753
2026-05-06,Nocturna,Provincia,13,8925,12753
2026-05-06,Nocturna,Provincia,14,6752,12753
2026-05-06,Nocturna,Provincia,15,7259,12753
2026-05-06,Nocturna,Provincia,16,8117,12753
2026-05-06,Nocturna,Provincia,17,5517,12753
2026-05-06,Nocturna,Provincia,18,3806,12753
2026-05-06,Nocturna,Provincia,19,7780,12753
2026-05-06,Nocturna,Provincia,20,7892,12753
2026-05-07,Nocturna,Provincia,1,1691,12754
2026-05-07,Nocturna,Provincia,2,0984,12754
2026-05-07,Nocturna,Provincia,3,2797,12754
2026-05-07,Nocturna,Provincia,4,5921,12754
2026-05-07,Nocturna,Provincia,5,3312,12754
2026-05-07,Nocturna,Provincia,6,1803,12754
2026-05-07,Nocturna,Provincia,7,8647,12754
2026-05-07,Nocturna,Provincia,8,1089,12754
2026-05-07,Nocturna,Provincia,9,7027,12754
2026-05-07,Nocturna,Provincia,10,8362,12754
2026-05-07,Nocturna,Provincia,11,1571,12754
2026-05-07,Nocturna,Provincia,12,1861,12754
2026-05-07,Nocturna,Provincia,13,1762,12754
2026-05-07,Nocturna,Provincia,14,5097,12754
2026-05-07,Nocturna,Provincia,15,5344,12754
2026-05-07,Nocturna,Provincia,16,2584,12754
2026-05-07,Nocturna,Provincia,17,0491,12754
2026-05-07,Nocturna,Provincia,18,1497,12754
2026-05-07,Nocturna,Provincia,19,7736,12754
2026-05-07,Nocturna,Provincia,20,3264,12754
2026-05-08,Nocturna,Provincia,1,3989,12755
2026-05-08,Nocturna,Provincia,2,5180,12755
2026-05-08,Nocturna,Provincia,3,7258,12755
2026-05-08,Nocturna,Provincia,4,8168,12755
2026-05-08,Nocturna,Provincia,5,0414,12755
2026-05-08,Nocturna,Provincia,6,7784,12755
2026-05-08,Nocturna,Provincia,7,4601,12755
2026-05-08,Nocturna,Provincia,8,4826,12755
2026-05-08,Nocturna,Provincia,9,1002,12755
2026-05-08,Nocturna,Provincia,10,7518,12755
2026-05-08,Nocturna,Provincia,11,0891,12755
2026-05-08,Nocturna,Provincia,12,3836,12755
2026-05-08,Nocturna,Provincia,13,2018,12755
2026-05-08,Nocturna,Provincia,14,4984,12755
2026-05-08,Nocturna,Provincia,15,0713,12755
2026-05-08,Nocturna,Provincia,16,7228,12755
2026-05-08,Nocturna,Provincia,17,6461,12755
2026-05-08,Nocturna,Provincia,18,7588,12755
2026-05-08,Nocturna,Provincia,19,1825,12755
2026-05-08,Nocturna,Provincia,20,0994,12755
2026-05-09,Nocturna,Provincia,1,7652,12756
2026-05-09,Nocturna,Provincia,2,4769,12756
2026-05-09,Nocturna,Provincia,3,3778,12756
2026-05-09,Nocturna,Provincia,4,0445,12756
2026-05-09,Nocturna,Provincia,5,8634,12756
2026-05-09,Nocturna,Provincia,6,5281,12756
2026-05-09,Nocturna,Provincia,7,2853,12756
2026-05-09,Nocturna,Provincia,8,1741,12756
2026-05-09,Nocturna,Provincia,9,2532,12756
2026-05-09,Nocturna,Provincia,10,0978,12756
2026-05-09,Nocturna,Provincia,11,0819,12756
2026-05-09,Nocturna,Provincia,12,8921,12756
2026-05-09,Nocturna,Provincia,13,9518,12756
2026-05-09,Nocturna,Provincia,14,5550,12756
2026-05-09,Nocturna,Provincia,15,6508,12756
2026-05-09,Nocturna,Provincia,16,5096,12756
2026-05-09,Nocturna,Provincia,17,6024,12756
2026-05-09,Nocturna,Provincia,18,9044,12756
2026-05-09,Nocturna,Provincia,19,9645,12756
2026-05-09,Nocturna,Provincia,20,1594,12756
2026-05-11,Nocturna,Provincia,1,4648,12757
2026-05-11,Nocturna,Provincia,2,3688,12757
2026-05-11,Nocturna,Provincia,3,0498,12757
2026-05-11,Nocturna,Provincia,4,4800,12757
2026-05-11,Nocturna,Provincia,5,7017,12757
2026-05-11,Nocturna,Provincia,6,5957,12757
2026-05-11,Nocturna,Provincia,7,3252,12757
2026-05-11,Nocturna,Provincia,8,0933,12757
2026-05-11,Nocturna,Provincia,9,1763,12757
2026-05-11,Nocturna,Provincia,10,5272,12757
2026-05-11,Nocturna,Provincia,11,7971,12757
2026-05-11,Nocturna,Provincia,12,6443,12757
2026-05-11,Nocturna,Provincia,13,7459,12757
2026-05-11,Nocturna,Provincia,14,1236,12757
2026-05-11,Nocturna,Provincia,15,9547,12757
2026-05-11,Nocturna,Provincia,16,7306,12757
2026-05-11,Nocturna,Provincia,17,0428,12757
2026-05-11,Nocturna,Provincia,18,8259,12757
2026-05-11,Nocturna,Provincia,19,2878,12757
2026-05-11,Nocturna,Provincia,20,4938,12757
2026-05-12,Nocturna,Provincia,1,4001,12758
2026-05-12,Nocturna,Provincia,2,8754,12758
2026-05-12,Nocturna,Provincia,3,3300,12758
2026-05-12,Nocturna,Provincia,4,7691,12758
2026-05-12,Nocturna,Provincia,5,7660,12758
2026-05-12,Nocturna,Provincia,6,9306,12758
2026-05-12,Nocturna,Provincia,7,9312,12758
2026-05-12,Nocturna,Provincia,8,5994,12758
2026-05-12,Nocturna,Provincia,9,5181,12758
2026-05-12,Nocturna,Provincia,10,5178,12758
2026-05-12,Nocturna,Provincia,11,2779,12758
2026-05-12,Nocturna,Provincia,12,1124,12758
2026-05-12,Nocturna,Provincia,13,7115,12758
2026-05-12,Nocturna,Provincia,14,5490,12758
2026-05-12,Nocturna,Provincia,15,3632,12758
2026-05-12,Nocturna,Provincia,16,9639,12758
2026-05-12,Nocturna,Provincia,17,8273,12758
2026-05-12,Nocturna,Provincia,18,8890,12758
2026-05-12,Nocturna,Provincia,19,9922,12758
2026-05-12,Nocturna,Provincia,20,0990,12758
2026-05-13,Nocturna,Provincia,1,5818,12759
2026-05-13,Nocturna,Provincia,2,5221,12759
2026-05-13,Nocturna,Provincia,3,6670,12759
2026-05-13,Nocturna,Provincia,4,8884,12759
2026-05-13,Nocturna,Provincia,5,4244,12759
2026-05-13,Nocturna,Provincia,6,1258,12759
2026-05-13,Nocturna,Provincia,7,2471,12759
2026-05-13,Nocturna,Provincia,8,7523,12759
2026-05-13,Nocturna,Provincia,9,7164,12759
2026-05-13,Nocturna,Provincia,10,4000,12759
2026-05-13,Nocturna,Provincia,11,7709,12759
2026-05-13,Nocturna,Provincia,12,8445,12759
2026-05-13,Nocturna,Provincia,13,9889,12759
2026-05-13,Nocturna,Provincia,14,9848,12759
2026-05-13,Nocturna,Provincia,15,1403,12759
2026-05-13,Nocturna,Provincia,16,7589,12759
2026-05-13,Nocturna,Provincia,17,4091,12759
2026-05-13,Nocturna,Provincia,18,1288,12759
2026-05-13,Nocturna,Provincia,19,8387,12759
2026-05-13,Nocturna,Provincia,20,6809,12759
2026-05-14,Nocturna,Provincia,1,9084,12760
2026-05-14,Nocturna,Provincia,2,3262,12760
2026-05-14,Nocturna,Provincia,3,4908,12760
2026-05-14,Nocturna,Provincia,4,1445,12760
2026-05-14,Nocturna,Provincia,5,8447,12760
2026-05-14,Nocturna,Provincia,6,4425,12760
2026-05-14,Nocturna,Provincia,7,7010,12760
2026-05-14,Nocturna,Provincia,8,7444,12760
2026-05-14,Nocturna,Provincia,9,4571,12760
2026-05-14,Nocturna,Provincia,10,6124,12760
2026-05-14,Nocturna,Provincia,11,4841,12760
2026-05-14,Nocturna,Provincia,12,4666,12760
2026-05-14,Nocturna,Provincia,13,0376,12760
2026-05-14,Nocturna,Provincia,14,0124,12760
2026-05-14,Nocturna,Provincia,15,4027,12760
2026-05-14,Nocturna,Provincia,16,4205,12760
2026-05-14,Nocturna,Provincia,17,8316,12760
2026-05-14,Nocturna,Provincia,18,3679,12760
2026-05-14,Nocturna,Provincia,19,3002,12760
2026-05-14,Nocturna,Provincia,20,9365,12760
2026-05-15,Nocturna,Provincia,1,8861,12761
2026-05-15,Nocturna,Provincia,2,6552,12761
2026-05-15,Nocturna,Provincia,3,0472,12761
2026-05-15,Nocturna,Provincia,4,7881,12761
2026-05-15,Nocturna,Provincia,5,9832,12761
2026-05-15,Nocturna,Provincia,6,9078,12761
2026-05-15,Nocturna,Provincia,7,1768,12761
2026-05-15,Nocturna,Provincia,8,7918,12761
2026-05-15,Nocturna,Provincia,9,4542,12761
2026-05-15,Nocturna,Provincia,10,9049,12761
2026-05-15,Nocturna,Provincia,11,6413,12761
2026-05-15,Nocturna,Provincia,12,0305,12761
2026-05-15,Nocturna,Provincia,13,0781,12761
2026-05-15,Nocturna,Provincia,14,7111,12761
2026-05-15,Nocturna,Provincia,15,2169,12761
2026-05-15,Nocturna,Provincia,16,9723,12761
2026-05-15,Nocturna,Provincia,17,9589,12761
2026-05-15,Nocturna,Provincia,18,5619,12761
2026-05-15,Nocturna,Provincia,19,3788,12761
2026-05-15,Nocturna,Provincia,20,2889,12761
2026-05-16,Nocturna,Provincia,1,6632,12762
2026-05-16,Nocturna,Provincia,2,4678,12762
2026-05-16,Nocturna,Provincia,3,6973,12762
2026-05-16,Nocturna,Provincia,4,3546,12762
2026-05-16,Nocturna,Provincia,5,9719,12762
2026-05-16,Nocturna,Provincia,6,6311,12762
2026-05-16,Nocturna,Provincia,7,8268,12762
2026-05-16,Nocturna,Provincia,8,7112,12762
2026-05-16,Nocturna,Provincia,9,4482,12762
2026-05-16,Nocturna,Provincia,10,1277,12762
2026-05-16,Nocturna,Provincia,11,7166,12762
2026-05-16,Nocturna,Provincia,12,5662,12762
2026-05-16,Nocturna,Provincia,13,3105,12762
2026-05-16,Nocturna,Provincia,14,3575,12762
2026-05-16,Nocturna,Provincia,15,5514,12762
2026-05-16,Nocturna,Provincia,16,5439,12762
2026-05-16,Nocturna,Provincia,17,7922,12762
2026-05-16,Nocturna,Provincia,18,2010,12762
2026-05-16,Nocturna,Provincia,19,5224,12762
2026-05-16,Nocturna,Provincia,20,2146,12762
2026-05-18,Nocturna,Provincia,1,2622,12763
2026-05-18,Nocturna,Provincia,2,4943,12763
2026-05-18,Nocturna,Provincia,3,1203,12763
2026-05-18,Nocturna,Provincia,4,0653,12763
2026-05-18,Nocturna,Provincia,5,7730,12763
2026-05-18,Nocturna,Provincia,6,6156,12763
2026-05-18,Nocturna,Provincia,7,6985,12763
2026-05-18,Nocturna,Provincia,8,8116,12763
2026-05-18,Nocturna,Provincia,9,6289,12763
2026-05-18,Nocturna,Provincia,10,5662,12763
2026-05-18,Nocturna,Provincia,11,2421,12763
2026-05-18,Nocturna,Provincia,12,9598,12763
2026-05-18,Nocturna,Provincia,13,7238,12763
2026-05-18,Nocturna,Provincia,14,4096,12763
2026-05-18,Nocturna,Provincia,15,1181,12763
2026-05-18,Nocturna,Provincia,16,7668,12763
2026-05-18,Nocturna,Provincia,17,1579,12763
2026-05-18,Nocturna,Provincia,18,5217,12763
2026-05-18,Nocturna,Provincia,19,4528,12763
2026-05-18,Nocturna,Provincia,20,8180,12763
2026-05-19,Nocturna,Provincia,1,2047,12764
2026-05-19,Nocturna,Provincia,2,6306,12764
2026-05-19,Nocturna,Provincia,3,4587,12764
2026-05-19,Nocturna,Provincia,4,9038,12764
2026-05-19,Nocturna,Provincia,5,2522,12764
2026-05-19,Nocturna,Provincia,6,4709,12764
2026-05-19,Nocturna,Provincia,7,2579,12764
2026-05-19,Nocturna,Provincia,8,7482,12764
2026-05-19,Nocturna,Provincia,9,6737,12764
2026-05-19,Nocturna,Provincia,10,0493,12764
2026-05-19,Nocturna,Provincia,11,9678,12764
2026-05-19,Nocturna,Provincia,12,3024,12764
2026-05-19,Nocturna,Provincia,13,3846,12764
2026-05-19,Nocturna,Provincia,14,3801,12764
2026-05-19,Nocturna,Provincia,15,6289,12764
2026-05-19,Nocturna,Provincia,16,1310,12764
2026-05-19,Nocturna,Provincia,17,3598,12764
2026-05-19,Nocturna,Provincia,18,1695,12764
2026-05-19,Nocturna,Provincia,19,6984,12764
2026-05-19,Nocturna,Provincia,20,2954,12764
2026-05-20,Nocturna,Provincia,1,0517,12765
2026-05-20,Nocturna,Provincia,2,7965,12765
2026-05-20,Nocturna,Provincia,3,6997,12765
2026-05-20,Nocturna,Provincia,4,6526,12765
2026-05-20,Nocturna,Provincia,5,4674,12765
2026-05-20,Nocturna,Provincia,6,4910,12765
2026-05-20,Nocturna,Provincia,7,0916,12765
2026-05-20,Nocturna,Provincia,8,3451,12765
2026-05-20,Nocturna,Provincia,9,3292,12765
2026-05-20,Nocturna,Provincia,10,2085,12765
2026-05-20,Nocturna,Provincia,11,9127,12765
2026-05-20,Nocturna,Provincia,12,7662,12765
2026-05-20,Nocturna,Provincia,13,9908,12765
2026-05-20,Nocturna,Provincia,14,7079,12765
2026-05-20,Nocturna,Provincia,15,8117,12765
2026-05-20,Nocturna,Provincia,16,6645,12765
2026-05-20,Nocturna,Provincia,17,4422,12765
2026-05-20,Nocturna,Provincia,18,2014,12765
2026-05-20,Nocturna,Provincia,19,2763,12765
2026-05-20,Nocturna,Provincia,20,5732,12765
2026-05-21,Nocturna,Provincia,1,6813,12766
2026-05-21,Nocturna,Provincia,2,8081,12766
2026-05-21,Nocturna,Provincia,3,9284,12766
2026-05-21,Nocturna,Provincia,4,6813,12766
2026-05-21,Nocturna,Provincia,5,8662,12766
2026-05-21,Nocturna,Provincia,6,4219,12766
2026-05-21,Nocturna,Provincia,7,3640,12766
2026-05-21,Nocturna,Provincia,8,4696,12766
2026-05-21,Nocturna,Provincia,9,6979,12766
2026-05-21,Nocturna,Provincia,10,1187,12766
2026-05-21,Nocturna,Provincia,11,0017,12766
2026-05-21,Nocturna,Provincia,12,0722,12766
2026-05-21,Nocturna,Provincia,13,9068,12766
2026-05-21,Nocturna,Provincia,14,8330,12766
2026-05-21,Nocturna,Provincia,15,0630,12766
2026-05-21,Nocturna,Provincia,16,4144,12766
2026-05-21,Nocturna,Provincia,17,2568,12766
2026-05-21,Nocturna,Provincia,18,6285,12766
2026-05-21,Nocturna,Provincia,19,6129,12766
2026-05-21,Nocturna,Provincia,20,3974,12766
2026-05-22,Nocturna,Provincia,1,8490,12767
2026-05-22,Nocturna,Provincia,2,3753,12767
2026-05-22,Nocturna,Provincia,3,3342,12767
2026-05-22,Nocturna,Provincia,4,3989,12767
2026-05-22,Nocturna,Provincia,5,8831,12767
2026-05-22,Nocturna,Provincia,6,0482,12767
2026-05-22,Nocturna,Provincia,7,8303,12767
2026-05-22,Nocturna,Provincia,8,1338,12767
2026-05-22,Nocturna,Provincia,9,2667,12767
2026-05-22,Nocturna,Provincia,10,9414,12767
2026-05-22,Nocturna,Provincia,11,3497,12767
2026-05-22,Nocturna,Provincia,12,7985,12767
2026-05-22,Nocturna,Provincia,13,2187,12767
2026-05-22,Nocturna,Provincia,14,3345,12767
2026-05-22,Nocturna,Provincia,15,9995,12767
2026-05-22,Nocturna,Provincia,16,3893,12767
2026-05-22,Nocturna,Provincia,17,2835,12767
2026-05-22,Nocturna,Provincia,18,6082,12767
2026-05-22,Nocturna,Provincia,19,5465,12767
2026-05-22,Nocturna,Provincia,20,9739,12767
2026-05-23,Nocturna,Provincia,1,9434,12768
2026-05-23,Nocturna,Provincia,2,3629,12768
2026-05-23,Nocturna,Provincia,3,9062,12768
2026-05-23,Nocturna,Provincia,4,1877,12768
2026-05-23,Nocturna,Provincia,5,0056,12768
2026-05-23,Nocturna,Provincia,6,8091,12768
2026-05-23,Nocturna,Provincia,7,1957,12768
2026-05-23,Nocturna,Provincia,8,4734,12768
2026-05-23,Nocturna,Provincia,9,8800,12768
2026-05-23,Nocturna,Provincia,10,0165,12768
2026-05-23,Nocturna,Provincia,11,8897,12768
2026-05-23,Nocturna,Provincia,12,9597,12768
2026-05-23,Nocturna,Provincia,13,8781,12768
2026-05-23,Nocturna,Provincia,14,3689,12768
2026-05-23,Nocturna,Provincia,15,7350,12768
2026-05-23,Nocturna,Provincia,16,2156,12768
2026-05-23,Nocturna,Provincia,17,7028,12768
2026-05-23,Nocturna,Provincia,18,7645,12768
2026-05-23,Nocturna,Provincia,19,1991,12768
2026-05-23,Nocturna,Provincia,20,0486,12768
2026-05-26,Nocturna,Provincia,1,1854,12769
2026-05-26,Nocturna,Provincia,2,0542,12769
2026-05-26,Nocturna,Provincia,3,1627,12769
2026-05-26,Nocturna,Provincia,4,3047,12769
2026-05-26,Nocturna,Provincia,5,0747,12769
2026-05-26,Nocturna,Provincia,6,1151,12769
2026-05-26,Nocturna,Provincia,7,3267,12769
2026-05-26,Nocturna,Provincia,8,9083,12769
2026-05-26,Nocturna,Provincia,9,7447,12769
2026-05-26,Nocturna,Provincia,10,9812,12769
2026-05-26,Nocturna,Provincia,11,9470,12769
2026-05-26,Nocturna,Provincia,12,1183,12769
2026-05-26,Nocturna,Provincia,13,2965,12769
2026-05-26,Nocturna,Provincia,14,0285,12769
2026-05-26,Nocturna,Provincia,15,3581,12769
2026-05-26,Nocturna,Provincia,16,1677,12769
2026-05-26,Nocturna,Provincia,17,7791,12769
2026-05-26,Nocturna,Provincia,18,0624,12769
2026-05-26,Nocturna,Provincia,19,0515,12769
2026-05-26,Nocturna,Provincia,20,4951,12769
2026-05-27,Nocturna,Provincia,1,5957,12770
2026-05-27,Nocturna,Provincia,2,3531,12770
2026-05-27,Nocturna,Provincia,3,6012,12770
2026-05-27,Nocturna,Provincia,4,2605,12770
2026-05-27,Nocturna,Provincia,5,4747,12770
2026-05-27,Nocturna,Provincia,6,5787,12770
2026-05-27,Nocturna,Provincia,7,4427,12770
2026-05-27,Nocturna,Provincia,8,8785,12770
2026-05-27,Nocturna,Provincia,9,9345,12770
2026-05-27,Nocturna,Provincia,10,3659,12770
2026-05-27,Nocturna,Provincia,11,0989,12770
2026-05-27,Nocturna,Provincia,12,6734,12770
2026-05-27,Nocturna,Provincia,13,3283,12770
2026-05-27,Nocturna,Provincia,14,3114,12770
2026-05-27,Nocturna,Provincia,15,1537,12770
2026-05-27,Nocturna,Provincia,16,1913,12770
2026-05-27,Nocturna,Provincia,17,3116,12770
2026-05-27,Nocturna,Provincia,18,7810,12770
2026-05-27,Nocturna,Provincia,19,9165,12770
2026-05-27,Nocturna,Provincia,20,4156,12770
2026-05-28,Nocturna,Provincia,1,1712,12771
2026-05-28,Nocturna,Provincia,2,2870,12771
2026-05-28,Nocturna,Provincia,3,8932,12771
2026-05-28,Nocturna,Provincia,4,3879,12771
2026-05-28,Nocturna,Provincia,5,3698,12771
2026-05-28,Nocturna,Provincia,6,8514,12771
2026-05-28,Nocturna,Provincia,7,9556,12771
2026-05-28,Nocturna,Provincia,8,5922,12771
2026-05-28,Nocturna,Provincia,9,3681,12771
2026-05-28,Nocturna,Provincia,10,1290,12771
2026-05-28,Nocturna,Provincia,11,7025,12771
2026-05-28,Nocturna,Provincia,12,5424,12771
2026-05-28,Nocturna,Provincia,13,0337,12771
2026-05-28,Nocturna,Provincia,14,1803,12771
2026-05-28,Nocturna,Provincia,15,3742,12771
2026-05-28,Nocturna,Provincia,16,4176,12771
2026-05-28,Nocturna,Provincia,17,2496,12771
2026-05-28,Nocturna,Provincia,18,1246,12771
2026-05-28,Nocturna,Provincia,19,6544,12771
2026-05-28,Nocturna,Provincia,20,5365,12771
2026-05-29,Nocturna,Provincia,1,7952,12772
2026-05-29,Nocturna,Provincia,2,6409,12772
2026-05-29,Nocturna,Provincia,3,2600,12772
2026-05-29,Nocturna,Provincia,4,0303,12772
2026-05-29,Nocturna,Provincia,5,2740,12772
2026-05-29,Nocturna,Provincia,6,7589,12772
2026-05-29,Nocturna,Provincia,7,4853,12772
2026-05-29,Nocturna,Provincia,8,7799,12772
2026-05-29,Nocturna,Provincia,9,0530,12772
2026-05-29,Nocturna,Provincia,10,6796,12772
2026-05-29,Nocturna,Provincia,11,5952,12772
2026-05-29,Nocturna,Provincia,12,2256,12772
2026-05-29,Nocturna,Provincia,13,1171,12772
2026-05-29,Nocturna,Provincia,14,8213,12772
2026-05-29,Nocturna,Provincia,15,9059,12772
2026-05-29,Nocturna,Provincia,16,4044,12772
2026-05-29,Nocturna,Provincia,17,4074,12772
2026-05-29,Nocturna,Provincia,18,3013,12772
2026-05-29,Nocturna,Provincia,19,3450,12772
2026-05-29,Nocturna,Provincia,20,7595,12772
2026-05-30,Nocturna,Provincia,1,0481,12773
2026-05-30,Nocturna,Provincia,2,5122,12773
2026-05-30,Nocturna,Provincia,3,4628,12773
2026-05-30,Nocturna,Provincia,4,7083,12773
2026-05-30,Nocturna,Provincia,5,6401,12773
2026-05-30,Nocturna,Provincia,6,4576,12773
2026-05-30,Nocturna,Provincia,7,2337,12773
2026-05-30,Nocturna,Provincia,8,1113,12773
2026-05-30,Nocturna,Provincia,9,2538,12773
2026-05-30,Nocturna,Provincia,10,3882,12773
2026-05-30,Nocturna,Provincia,11,3690,12773
2026-05-30,Nocturna,Provincia,12,7066,12773
2026-05-30,Nocturna,Provincia,13,5314,12773
2026-05-30,Nocturna,Provincia,14,8995,12773
2026-05-30,Nocturna,Provincia,15,3401,12773
2026-05-30,Nocturna,Provincia,16,8703,12773
2026-05-30,Nocturna,Provincia,17,3121,12773
2026-05-30,Nocturna,Provincia,18,0844,12773
2026-05-30,Nocturna,Provincia,19,8604,12773
2026-05-30,Nocturna,Provincia,20,1565,12773
2026-06-01,Nocturna,Provincia,1,9251,12774
2026-06-01,Nocturna,Provincia,2,0050,12774
2026-06-01,Nocturna,Provincia,3,1451,12774
2026-06-01,Nocturna,Provincia,4,4257,12774
2026-06-01,Nocturna,Provincia,5,6083,12774
2026-06-01,Nocturna,Provincia,6,0532,12774
2026-06-01,Nocturna,Provincia,7,1761,12774
2026-06-01,Nocturna,Provincia,8,5404,12774
2026-06-01,Nocturna,Provincia,9,6994,12774
2026-06-01,Nocturna,Provincia,10,6740,12774
2026-06-01,Nocturna,Provincia,11,1817,12774
2026-06-01,Nocturna,Provincia,12,0499,12774
2026-06-01,Nocturna,Provincia,13,1314,12774
2026-06-01,Nocturna,Provincia,14,8858,12774
2026-06-01,Nocturna,Provincia,15,4818,12774
2026-06-01,Nocturna,Provincia,16,3793,12774
2026-06-01,Nocturna,Provincia,17,0571,12774
2026-06-01,Nocturna,Provincia,18,7068,12774
2026-06-01,Nocturna,Provincia,19,0360,12774
2026-06-01,Nocturna,Provincia,20,1357,12774
2026-06-02,Nocturna,Provincia,1,7528,12775
2026-06-02,Nocturna,Provincia,2,6306,12775
2026-06-02,Nocturna,Provincia,3,3283,12775
2026-06-02,Nocturna,Provincia,4,0081,12775
2026-06-02,Nocturna,Provincia,5,7926,12775
2026-06-02,Nocturna,Provincia,6,0744,12775
2026-06-02,Nocturna,Provincia,7,7006,12775
2026-06-02,Nocturna,Provincia,8,1089,12775
2026-06-02,Nocturna,Provincia,9,8449,12775
2026-06-02,Nocturna,Provincia,10,5011,12775
2026-06-02,Nocturna,Provincia,11,6408,12775
2026-06-02,Nocturna,Provincia,12,9528,12775
2026-06-02,Nocturna,Provincia,13,5681,12775
2026-06-02,Nocturna,Provincia,14,1711,12775
2026-06-02,Nocturna,Provincia,15,9010,12775
2026-06-02,Nocturna,Provincia,16,9052,12775
2026-06-02,Nocturna,Provincia,17,2449,12775
2026-06-02,Nocturna,Provincia,18,2432,12775
2026-06-02,Nocturna,Provincia,19,5125,12775
2026-06-02,Nocturna,Provincia,20,5625,12775
2026-06-03,Nocturna,Provincia,1,6951,12776
2026-06-03,Nocturna,Provincia,2,6219,12776
2026-06-03,Nocturna,Provincia,3,8282,12776
2026-06-03,Nocturna,Provincia,4,2297,12776
2026-06-03,Nocturna,Provincia,5,5997,12776
2026-06-03,Nocturna,Provincia,6,5177,12776
2026-06-03,Nocturna,Provincia,7,5059,12776
2026-06-03,Nocturna,Provincia,8,2918,12776
2026-06-03,Nocturna,Provincia,9,3728,12776
2026-06-03,Nocturna,Provincia,10,6433,12776
2026-06-03,Nocturna,Provincia,11,9231,12776
2026-06-03,Nocturna,Provincia,12,3442,12776
2026-06-03,Nocturna,Provincia,13,5789,12776
2026-06-03,Nocturna,Provincia,14,9713,12776
2026-06-03,Nocturna,Provincia,15,0755,12776
2026-06-03,Nocturna,Provincia,16,7365,12776
2026-06-03,Nocturna,Provincia,17,5072,12776
2026-06-03,Nocturna,Provincia,18,9141,12776
2026-06-03,Nocturna,Provincia,19,6548,12776
2026-06-03,Nocturna,Provincia,20,6631,12776
2026-06-04,Nocturna,Provincia,1,9441,12777
2026-06-04,Nocturna,Provincia,2,9512,12777
2026-06-04,Nocturna,Provincia,3,2967,12777
2026-06-04,Nocturna,Provincia,4,8964,12777
2026-06-04,Nocturna,Provincia,5,1394,12777
2026-06-04,Nocturna,Provincia,6,6716,12777
2026-06-04,Nocturna,Provincia,7,7939,12777
2026-06-04,Nocturna,Provincia,8,7599,12777
2026-06-04,Nocturna,Provincia,9,2902,12777
2026-06-04,Nocturna,Provincia,10,2125,12777
2026-06-04,Nocturna,Provincia,11,0012,12777
2026-06-04,Nocturna,Provincia,12,9157,12777
2026-06-04,Nocturna,Provincia,13,1504,12777
2026-06-04,Nocturna,Provincia,14,1987,12777
2026-06-04,Nocturna,Provincia,15,6331,12777
2026-06-04,Nocturna,Provincia,16,4544,12777
2026-06-04,Nocturna,Provincia,17,8280,12777
2026-06-04,Nocturna,Provincia,18,0488,12777
2026-06-04,Nocturna,Provincia,19,5394,12777
2026-06-04,Nocturna,Provincia,20,8187,12777
2026-06-05,Nocturna,Provincia,1,6500,12778
2026-06-05,Nocturna,Provincia,2,7995,12778
2026-06-05,Nocturna,Provincia,3,0235,12778
2026-06-05,Nocturna,Provincia,4,2992,12778
2026-06-05,Nocturna,Provincia,5,9850,12778
2026-06-05,Nocturna,Provincia,6,7639,12778
2026-06-05,Nocturna,Provincia,7,8325,12778
2026-06-05,Nocturna,Provincia,8,1955,12778
2026-06-05,Nocturna,Provincia,9,9417,12778
2026-06-05,Nocturna,Provincia,10,1564,12778
2026-06-05,Nocturna,Provincia,11,2930,12778
2026-06-05,Nocturna,Provincia,12,8238,12778
2026-06-05,Nocturna,Provincia,13,5690,12778
2026-06-05,Nocturna,Provincia,14,9511,12778
2026-06-05,Nocturna,Provincia,15,8011,12778
2026-06-05,Nocturna,Provincia,16,2237,12778
2026-06-05,Nocturna,Provincia,17,6258,12778
2026-06-05,Nocturna,Provincia,18,5344,12778
2026-06-05,Nocturna,Provincia,19,9572,12778
2026-06-05,Nocturna,Provincia,20,3237,12778
2026-06-06,Nocturna,Provincia,1,8602,12779
2026-06-06,Nocturna,Provincia,2,7622,12779
2026-06-06,Nocturna,Provincia,3,1414,12779
2026-06-06,Nocturna,Provincia,4,8955,12779
2026-06-06,Nocturna,Provincia,5,6319,12779
2026-06-06,Nocturna,Provincia,6,2585,12779
2026-06-06,Nocturna,Provincia,7,0439,12779
2026-06-06,Nocturna,Provincia,8,7793,12779
2026-06-06,Nocturna,Provincia,9,1550,12779
2026-06-06,Nocturna,Provincia,10,4967,12779
2026-06-06,Nocturna,Provincia,11,0907,12779
2026-06-06,Nocturna,Provincia,12,0563,12779
2026-06-06,Nocturna,Provincia,13,7480,12779
2026-06-06,Nocturna,Provincia,14,4406,12779
2026-06-06,Nocturna,Provincia,15,6387,12779
2026-06-06,Nocturna,Provincia,16,8748,12779
2026-06-06,Nocturna,Provincia,17,3839,12779
2026-06-06,Nocturna,Provincia,18,2532,12779
2026-06-06,Nocturna,Provincia,19,7419,12779
2026-06-06,Nocturna,Provincia,20,4538,12779
2026-06-08,Nocturna,Provincia,1,2226,12780
